ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop3.vnnlib,prepared,unsat,0.99,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop14.vnnlib,prepared,unsat,6.21,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop10.vnnlib,prepared,unsat,5.28,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop5.vnnlib,prepared,unsat,5.20,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/300_ieee_ml4acopf-linear-residual.onnx,./vnnlib/300_ieee_prop3.vnnlib,prepared,unknown,573
ml4acopf_2024,./onnx/300_ieee_ml4acopf-linear-residual.onnx,./vnnlib/300_ieee_prop105.vnnlib,prepared,unknown,551
ml4acopf_2024,./onnx/300_ieee_ml4acopf-linear-residual.onnx,./vnnlib/300_ieee_prop2.vnnlib,prepared,timeout,514
ml4acopf_2024,./onnx/300_ieee_ml4acopf-linear-residual.onnx,./vnnlib/300_ieee_prop4.vnnlib,prepared,unknown,573
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-residual.onnx,./vnnlib/118_ieee_prop2.vnnlib,prepared,unknown,187
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-residual.onnx,./vnnlib/118_ieee_prop4.vnnlib,prepared,unknown,571
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-residual.onnx,./vnnlib/118_ieee_prop3.vnnlib,prepared,unknown,571
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-residual.onnx,./vnnlib/118_ieee_prop5.vnnlib,prepared,unknown,341
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-residual.onnx,./vnnlib/118_ieee_prop6.vnnlib,prepared,unknown,530.5,l1audit-20260804-d1282d23
ml4acopf_2024,./onnx/300_ieee_ml4acopf.onnx,./vnnlib/300_ieee_prop3.vnnlib,prepared,unsat,1.12,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/300_ieee_ml4acopf.onnx,./vnnlib/300_ieee_prop105.vnnlib,prepared,unknown,268.56,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/300_ieee_ml4acopf.onnx,./vnnlib/300_ieee_prop2.vnnlib,prepared,unknown,120.61,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/300_ieee_ml4acopf.onnx,./vnnlib/300_ieee_prop4.vnnlib,prepared,unsat,1.20,l1ml4acopf-20260808-literalcone
